JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2433689.7,7.8,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433690.3,7.5,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433690.6,7.4,,,Vis.,CR,,,,,,,,V,,,,U ORI,,STD,,,,
2433692.4,7.5,,,Vis.,LU,,,,,,,,V,,,,U ORI,,STD,,,,
2433694.3,7.0,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433696.25,7.2,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433697.6,7.3,,,Vis.,GRM,,,,,,,,V,,,,U ORI,,STD,,,,
2433697.7,6.8,,,Vis.,GBW,M,,,,,,,V,,,,U ORI,,STD,,,,
2433697.7,7.0,,,Vis.,TB,,,,,,,,V,,,,U ORI,,STD,,,,
2433698.3,7.3,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433698.3,7.0,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433698.3,7.0,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433699.3,7.1,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433699.3,6.9,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433699.4,6.9,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433700.3,6.9,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433700.3,6.7,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433700.4,6.8,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433701.6,7.1,,,Vis.,OV,,,,,,,,V,,,,U ORI,,STD,,,,
2433701.7,6.6,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433702.3,6.6,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433703.3,6.6,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433703.33,6.8,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433703.36,6.9,,,Vis.,LU,,,,,,,,V,,,,U ORI,,STD,,,,
2433703.4,6.5,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433703.7,6.8,,,Vis.,LV,,,,,,,,V,,,,U ORI,,STD,,,,
2433704.34,6.7,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433704.7,7.0,,,Vis.,TB,,,,,,,,V,,,,U ORI,,STD,,,,
2433705.29,6.7,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433705.5,6.1,,,Vis.,HE,,,,,,,,V,,,,U ORI,,STD,,,,
2433707.6,6.2,,,Vis.,RCJ,,,,,,,,V,,,,U ORI,,STD,,,,
2433707.7,6.6,,,Vis.,OT,Z,,,,,,,V,,,,U ORI,,STD,,,,
2433707.7,6.6,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433707.9,6.7,,,Vis.,KH,,,,,,,,V,,,,U ORI,,STD,,,,
2433708.3,6.4,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433708.42,6.6,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433708.6,6.7,,,Vis.,ESV,,,,,,,,V,,,,U ORI,,STD,,,,
2433708.6,6.0,,,Vis.,PB,,,,,,,,V,,,,U ORI,,STD,,,,
2433709.3,6.2,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433709.3,6.4,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433709.7,6.4,,,Vis.,GBW,,,,,,,,V,,,,U ORI,,STD,,,,
2433710.31,6.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433710.6,6.5,,,Vis.,AD,,,,,,,,V,,,,U ORI,,STD,,,,
2433711.6,6.6,,,Vis.,GRM,,,,,,,,V,,,,U ORI,,STD,,,,
2433711.6,6.7,,,Vis.,H,,,,,,,,V,,,,U ORI,,STD,,,,
2433711.6,6.8,,,Vis.,OV,,,,,,,,V,,,,U ORI,,STD,,,,
2433711.6,6.2,,,Vis.,WHS,,,,,,,,V,,,,U ORI,,STD,,,,
2433711.7,6.6,,,Vis.,MTG,,,,,,,,V,,,,U ORI,,STD,,,,
2433712.28,6.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433712.42,6.6,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433712.6,6.5,,,Vis.,AD,,,,,,,,V,,,,U ORI,,STD,,,,
2433713.3,6.4,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433713.3,6.1,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433713.3,6.1,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433713.6,6.6,,,Vis.,MWA,,,,,,,,V,,,,U ORI,,STD,,,,
2433713.6,6.0,,,Vis.,RB,,,,,,,,V,,,,U ORI,,STD,,,,
2433713.7,6.5,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433714.7,6.8,,,Vis.,TB,,,,,,,,V,,,,U ORI,,STD,,,,
2433715.6,6.3,,,Vis.,FE,,,,,,,,V,,,,U ORI,,STD,,,,
2433715.6,6.2,,,Vis.,LV,,,,,,,,V,,,,U ORI,,STD,,,,
2433715.6,6.9,,,Vis.,OV,,,,,,,,V,,,,U ORI,,STD,,,,
2433715.7,6.3,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433716.3,6.7,,,Vis.,AN,,,,,,,,V,,,,U ORI,,STD,,,,
2433716.3,6.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433716.4,6.1,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2433716.7,6.8,,,Vis.,CR,,,,,,,,V,,,,U ORI,,STD,,,,
2433717.25,6.5,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433717.3,6.4,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433717.7,6.4,,,Vis.,GBW,,,,,,,,V,,,,U ORI,,STD,,,,
2433718.28,6.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433718.5,6.3,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433718.6,6.6,,,Vis.,BN,,,,,,,,V,,,,U ORI,,STD,,,,
2433718.6,6.8,,,Vis.,FD,,,,,,,,V,,,,U ORI,,STD,,,,
2433718.6,6.6,,,Vis.,GDL,,,,,,,,V,,,,U ORI,,STD,,,,
2433719.0,6.5,,,Vis.,KH,,,,,,,,V,,,,U ORI,,STD,,,,
2433719.3,6.3,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433719.3,6.4,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433720.0,6.3,,,Vis.,KH,,,,,,,,V,,,,U ORI,,STD,,,,
2433722.7,6.4,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433723.7,6.5,,,Vis.,GBW,M,,,,,,,V,,,,U ORI,,STD,,,,
2433724.3,6.2,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433724.3,6.4,,,Vis.,FCR,,,,,,,,V,,,,U ORI,,STD,,,,
2433724.3,6.4,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433724.32,6.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433724.5,6.4,,,Vis.,SS,,,,,,,,V,,,,U ORI,,STD,,,,
2433724.6,6.7,,,Vis.,AD,,,,,,,,V,,,,U ORI,,STD,,,,
2433725.6,6.7,,,Vis.,AD,,,,,,,,V,,,,U ORI,,STD,,,,
2433726.29,6.6,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433726.3,6.3,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433726.3,6.4,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433727.3,6.3,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433727.3,6.4,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433727.4,6.4,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433728.7,6.2,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433730.25,6.4,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433730.3,6.4,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433730.3,6.3,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433730.6,6.5,,,Vis.,H,,,,,,,,V,,,,U ORI,,STD,,,,
2433730.6,6.4,,,Vis.,MWA,,,,,,,,V,,,,U ORI,,STD,,,,
2433730.6,6.6,,,Vis.,OT,,,,,,,,V,,,,U ORI,,STD,,,,
2433731.3,6.4,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433731.3,6.5,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433731.32,6.6,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433731.34,6.5,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433731.4,6.4,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433731.6,6.2,,,Vis.,GRM,,,,,,,,V,,,,U ORI,,STD,,,,
2433731.6,7.0,,,Vis.,OV,,,,,,,,V,,,,U ORI,,STD,,,,
2433732.3,6.7,,,Vis.,AN,,,,,,,,V,,,,U ORI,,STD,,,,
2433733.6,7.2,,,Vis.,KS,,,,,,,,V,,,,U ORI,,STD,,,,
2433733.7,6.8,,,Vis.,TB,,,,,,,,V,,,,U ORI,,STD,,,,
2433734.3,6.5,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433735.29,6.9,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433735.3,6.4,,,Vis.,BEC,,,,,,,,V,,,,U ORI,,STD,,,,
2433735.3,6.6,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433735.7,6.5,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433736.31,6.9,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433737.3,6.4,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433737.6,6.6,,,Vis.,ESV,,,,,,,,V,,,,U ORI,,STD,,,,
2433737.6,6.2,,,Vis.,GRM,,,,,,,,V,,,,U ORI,,STD,,,,
2433737.6,6.9,,,Vis.,HE,,,,,,,,V,,,,U ORI,,STD,,,,
2433738.3,6.6,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433738.32,6.9,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433738.5,6.1,,,Vis.,SS,,,,,,,,V,,,,U ORI,,STD,,,,
2433739.3,6.6,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433739.4,6.6,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433739.6,6.5,,,Vis.,AD,,,,,,,,V,,,,U ORI,,STD,,,,
2433740.3,6.6,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433740.3,6.7,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433740.4,6.7,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433741.0,6.7,,,Vis.,KH,,,,,,,,V,,,,U ORI,,STD,,,,
2433741.3,6.6,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433741.32,7.1,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433741.4,6.8,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433742.3,6.8,,,Vis.,AN,,,,,,,,V,,,,U ORI,,STD,,,,
2433742.4,6.8,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2433742.4,6.9,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433742.5,6.6,,,Vis.,ESV,,,,,,,,V,,,,U ORI,,STD,,,,
2433743.1,6.7,,,Vis.,CH,,,,,,,,V,,,,U ORI,,STD,,,,
2433743.39,7.2,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433744.3,6.8,,,Vis.,JAA,,,,,,,,V,,,,U ORI,,STD,,,,
2433744.3,7.0,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433744.7,6.3,,,Vis.,GRM,,,,,,,,V,,,,U ORI,,STD,,,,
2433745.3,6.9,,,Vis.,JAA,,,,,,,,V,,,,U ORI,,STD,,,,
2433745.32,7.3,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433746.7,6.7,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433747.32,7.3,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433747.7,7.5,,,Vis.,WB,,,,,,,,V,,,,U ORI,,STD,,,,
2433748.3,7.0,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433749.3,7.0,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433749.33,7.4,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433750.3,7.8,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2433751.3,7.2,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433752.3,7.3,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433752.5,6.8,,,Vis.,SS,,,,,,,,V,,,,U ORI,,STD,,,,
2433752.6,7.4,,,Vis.,AD,,,,,,,,V,,,,U ORI,,STD,,,,
2433752.7,7.0,,,Vis.,GRM,,,,,,,,V,,,,U ORI,,STD,,,,
2433753.3,6.7,,,Vis.,FCR,,,,,,,,V,,,,U ORI,,STD,,,,
2433753.33,7.4,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433753.5,6.7,,,Vis.,SS,,,,,,,,V,,,,U ORI,,STD,,,,
2433754.3,7.3,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433754.3,7.5,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433754.7,7.1,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433754.9,7.4,,,Vis.,KH,,,,,,,,V,,,,U ORI,,STD,,,,
2433755.5,7.0,,,Vis.,ESV,,,,,,,,V,,,,U ORI,,STD,,,,
2433755.5,7.3,,,Vis.,H,,,,,,,,V,,,,U ORI,,STD,,,,
2433755.5,7.2,,,Vis.,SS,,,,,,,,V,,,,U ORI,,STD,,,,
2433756.3,7.5,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433756.33,7.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433756.4,7.2,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2433757.5,7.9,,,Vis.,RB,,,,,,,,V,,,,U ORI,,STD,,,,
2433758.3,7.6,,,Vis.,SD,,,,,,,,V,,,,U ORI,,STD,,,,
2433758.6,6.9,,,Vis.,FE,,,,,,,,V,,,,U ORI,,STD,,,,
2433759.34,7.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433759.9,7.5,,,Vis.,KH,,,,,,,,V,,,,U ORI,,STD,,,,
2433760.3,7.4,,,Vis.,AN,,,,,,,,V,,,,U ORI,,STD,,,,
2433760.33,7.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433760.4,7.5,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433760.4,7.8,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2433760.5,7.9,,,Vis.,RB,,,,,,,,V,,,,U ORI,,STD,,,,
2433760.6,8.2,,,Vis.,OV,,,,,,,,V,,,,U ORI,,STD,,,,
2433761.1,7.2,,,Vis.,CH,,,,,,,,V,,,,U ORI,,STD,,,,
2433761.36,7.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433761.4,7.6,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433763.7,7.4,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433766.5,7.8,,,Vis.,ESV,,,,,,,,V,,,,U ORI,,STD,,,,
2433766.7,7.8,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433767.35,7.6,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2433767.5,8.0,,,Vis.,RB,,,,,,,,V,,,,U ORI,,STD,,,,
2433767.6,8.3,,,Vis.,OV,,,,,,,,V,,,,U ORI,,STD,,,,
2433768.3,7.8,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433768.6,8.2,,,Vis.,AD,,,,,,,,V,,,,U ORI,,STD,,,,
2433773.4,7.9,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2433774.7,7.7,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2433897.5,10.4,,,Vis.,DG,,,,,,,,V,,,,U ORI,,STD,,,,
2433899.7,10.1,,,Vis.,RCJ,,,,,,,,V,,,,U ORI,,STD,,,,
2433919.6,12.6,,,Vis.,FD,,,,,,,,V,,,,U ORI,,STD,,,,
2433945.7,<11.1,,,Vis.,KS,,,,,,,,V,,,,U ORI,,STD,,,,
2433947.9,12.9,,,Vis.,LV,,,,,,,,V,,,,U ORI,,STD,,,,
2433953.9,<9.7,,,Vis.,CA,,,,,,,,V,,,,U ORI,,STD,,,,
2433959.6,11.9,,,Vis.,H,,,,,,,,V,,,,U ORI,,STD,,,,
2433971.6,12.0,,,Vis.,FD,,,,,,,,V,,,,U ORI,,STD,,,,
2433972.8,11.5,,,Vis.,LV,,,,,,,,V,,,,U ORI,,STD,,,,
2433974.7,12.3,,,Vis.,TB,,,,,,,,V,,,,U ORI,,STD,,,,
2433978.3,12.1,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2433978.6,11.9,,,Vis.,H,,,,,,,,V,,,,U ORI,,STD,,,,
2433980.6,12.2,,,Vis.,FE,,,,,,,,V,,,,U ORI,,STD,,,,
2433984.7,11.8,,,Vis.,TB,,,,,,,,V,,,,U ORI,,STD,,,,
2433985.1,11.9,,,Vis.,AO,,,,,,,,V,,,,U ORI,,STD,,,,
2433985.3,11.9,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2433989.6,11.8,,,Vis.,FE,,,,,,,,V,,,,U ORI,,STD,,,,
2433998.7,11.2,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2434001.7,11.6,,,Vis.,TB,,,,,,,,V,,,,U ORI,,STD,,,,
2434002.6,11.4,,,Vis.,GBW,,,,,,,,V,,,,U ORI,,STD,,,,
2434007.1,11.0,,,Vis.,HH,,,,,,,,V,,,,U ORI,,STD,,,,
2434007.6,11.4,,,Vis.,H,,,,,,,,V,,,,U ORI,,STD,,,,
2434008.7,10.6,,,Vis.,MTG,,,,,,,,V,,,,U ORI,,STD,,,,
2434009.1,11.6,,,Vis.,CH,,,,,,,,V,,,,U ORI,,STD,,,,
2434010.6,10.5,,,Vis.,RB,,,,,,,,V,,,,U ORI,,STD,,,,
2434011.7,10.5,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2434014.6,10.5,,,Vis.,AC,,,,,,,,V,,,,U ORI,,STD,,,,
2434015.6,10.0,,,Vis.,WHS,,,,,,,,V,,,,U ORI,,STD,,,,
2434018.6,10.8,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2434018.7,10.3,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2434019.6,10.8,,,Vis.,GBW,M,,,,,,,V,,,,U ORI,,STD,,,,
2434025.2,10.3,,,Vis.,FCR,,,,,,,,V,,,,U ORI,,STD,,,,
2434025.3,10.4,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434025.6,10.6,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2434028.32,10.3,,,Vis.,ELD,,,,,,,,V,,,,U ORI,,STD,,,,
2434028.6,10.8,,,Vis.,H,,,,,,,,V,,,,U ORI,,STD,,,,
2434028.6,9.7,,,Vis.,KY,,,,,,,,V,,,,U ORI,,STD,,,,
2434030.5,10.5,,,Vis.,KS,,,,,,,,V,,,,U ORI,,STD,,,,
2434031.9,10.3,,,Vis.,AO,,,,,,,,V,,,,U ORI,,STD,,,,
2434032.3,9.8,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2434033.3,10.3,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434033.5,10.4,,,Vis.,KS,,,,,,,,V,,,,U ORI,,STD,,,,
2434033.6,10.0,,,Vis.,KLA,,,,,,,,V,,,,U ORI,,STD,,,,
2434035.6,10.4,,,Vis.,H,,,,,,,,V,,,,U ORI,,STD,,,,
2434038.3,9.6,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434038.6,10.5,,,Vis.,AC,,,,,,,,V,,,,U ORI,,STD,,,,
2434038.7,9.0,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2434039.1,9.1,,,Vis.,CH,,,,,,,,V,,,,U ORI,,STD,,,,
2434039.7,9.1,,,Vis.,GBW,,,,,,,,V,,,,U ORI,,STD,,,,
2434040.3,8.9,,,Vis.,AN,,,,,,,,V,,,,U ORI,,STD,,,,
2434040.3,9.5,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434040.7,9.0,,,Vis.,MJ,,,,,,,,V,,,,U ORI,,STD,,,,
2434041.7,9.5,,,Vis.,FD,,,,,,,,V,,,,U ORI,,STD,,,,
2434043.6,8.6,,,Vis.,KY,,,,,,,,V,,,,U ORI,,STD,,,,
2434043.6,8.9,,,Vis.,WHS,,,,,,,,V,,,,U ORI,,STD,,,,
2434044.7,8.7,,,Vis.,MJ,,,,,,,,V,,,,U ORI,,STD,,,,
2434044.9,8.0,,,Vis.,OA,,,,,,,,V,,,,U ORI,,STD,,,,
2434045.0,8.5,,,Vis.,AO,,,,,,,,V,,,,U ORI,,STD,,,,
2434045.3,8.3,,,Vis.,L,,,,,,,,V,,,,U ORI,,STD,,,,
2434046.6,8.5,,,Vis.,CR,,,,,,,,V,,,,U ORI,,STD,,,,
2434049.7,7.8,,,Vis.,GBW,M,,,,,,,V,,,,U ORI,,STD,,,,
2434051.7,7.7,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2434052.4,8.0,,,Vis.,DG,,,,,,,,V,,,,U ORI,,STD,,,,
2434052.5,8.7,,,Vis.,AC,,,,,,,,V,,,,U ORI,,STD,,,,
2434052.7,7.6,,,Vis.,MJ,,,,,,,,V,,,,U ORI,,STD,,,,
2434054.4,8.3,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2434054.5,8.1,,,Vis.,KS,,,,,,,,V,,,,U ORI,,STD,,,,
2434055.4,7.9,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2434055.6,8.3,,,Vis.,OV,,,,,,,,V,,,,U ORI,,STD,,,,
2434055.9,7.6,,,Vis.,AO,,,,,,,,V,,,,U ORI,,STD,,,,
2434056.4,7.9,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2434056.5,7.9,,,Vis.,DA,,,,,,,,V,,,,U ORI,,STD,,,,
2434056.7,7.8,,,Vis.,LV,,,,,,,,V,,,,U ORI,,STD,,,,
2434057.3,7.5,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2434057.3,7.8,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434058.4,7.6,,,Vis.,PH,,,,,,,,V,,,,U ORI,,STD,,,,
2434059.6,7.7,,,Vis.,DA,,,,,,,,V,,,,U ORI,,STD,,,,
2434059.6,7.0,,,Vis.,GBW,,,,,,,,V,,,,U ORI,,STD,,,,
2434059.7,8.0,,,Vis.,TB,,,,,,,,V,,,,U ORI,,STD,,,,
2434060.0,7.1,,,Vis.,AO,,,,,,,,V,,,,U ORI,,STD,,,,
2434060.6,7.6,,,Vis.,DA,,,,,,,,V,,,,U ORI,,STD,,,,
2434060.7,7.0,,,Vis.,RCJ,,,,,,,,V,,,,U ORI,,STD,,,,
2434061.6,7.9,,,Vis.,ESV,,,,,,,,V,,,,U ORI,,STD,,,,
2434061.6,8.1,,,Vis.,OV,,,,,,,,V,,,,U ORI,,STD,,,,
2434062.3,7.8,,,Vis.,AN,,,,,,,,V,,,,U ORI,,STD,,,,
2434062.6,7.4,,,Vis.,H,,,,,,,,V,,,,U ORI,,STD,,,,
2434063.0,7.4,,,Vis.,OA,,,,,,,,V,,,,U ORI,,STD,,,,
2434063.7,6.6,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2434065.3,7.4,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434066.1,7.2,,,Vis.,BP,,,,,,,,V,,,,U ORI,,STD,,,,
2434066.22,7.2,,,Vis.,ELD,,,,,,,,V,,,,U ORI,,STD,,,,
2434066.3,7.4,,,Vis.,AH,,,,,,,,V,,,,U ORI,,STD,,,,
2434066.3,7.4,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434067.0,7.2,,,Vis.,AO,,,,,,,,V,,,,U ORI,,STD,,,,
2434067.3,7.4,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434067.6,7.9,,,Vis.,OV,,,,,,,,V,,,,U ORI,,STD,,,,
2434067.7,7.9,,,Vis.,LV,,,,,,,,V,,,,U ORI,,STD,,,,
2434068.5,7.5,,,Vis.,DA,,,,,,,,V,,,,U ORI,,STD,,,,
2434068.6,7.2,,,Vis.,GBW,,,,,,,,V,,,,U ORI,,STD,,,,
2434068.7,7.0,,,Vis.,MJ,,,,,,,,V,,,,U ORI,,STD,,,,
2434068.7,7.0,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2434068.9,7.2,,,Vis.,YM,,,,,,,,V,,,,U ORI,,STD,,,,
2434069.3,7.4,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434070.3,7.3,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434070.6,7.1,,,Vis.,KY,,,,,,,,V,,,,U ORI,,STD,,,,
2434071.3,7.3,,,Vis.,PEH,,,,,,,,V,,,,U ORI,,STD,,,,
2434071.4,7.3,,,Vis.,DG,,,,,,,,V,,,,U ORI,,STD,,,,
2434071.5,6.7,,,Vis.,SS,,,,,,,,V,,,,U ORI,,STD,,,,
2434071.7,6.9,,,Vis.,OU,,,,,,,,V,,,,U ORI,,STD,,,,
2434071.9,7.2,,,Vis.,YM,,,,,,,,V,,,,U ORI,,STD,,,,
2434072.0,6.7,,,Vis.,AO,,,,,,,,V,,,,U ORI,,STD,,,,
2434072.2,7.1,,,Vis.,BP,,,,,,,,V,,,,U ORI,,STD,,,,
2434072.6,6.6,,,Vis.,RB,,,,,,,,V,,,,U ORI,,STD,,,,
